product_id	carac_id	poids	valeur
164120	993	0.5	3M
164120	1011	0.5	
164120	1047	0.5	
164120	989	0.5	
164120	957	0.5	
164120	961	0.5	
164120	965	0.5	25 mm x 9 m
164120	987	0.5	 soie
164120	986	0.5	
164120	988	0.5	
164120	1019	0.5	
164121	978	1.0	Pansement Steri-strip 6x75mm,50x3 languettes
164121	977	0.5	Pansement Steri-strip 6x75mm,50x3 languettes
164121	995	0.5	126138
164121	1012	0.5	1541
164121	993	0.5	3M
164121	1011	0.5	
164121	1047	0.5	
164121	989	0.5	
164121	957	0.5	
164121	961	0.5	
164121	965	0.5	6 x 75mm
164121	987	0.5	soie
164121	986	0.5	
164121	988	0.5	
164121	1019	0.5	
164122	978	1.0	Pansement Steri-strip 12x100mm,50x6 languettes
164122	977	0.5	Pansement Steri-strip 12x100mm,50x6 languettes
164122	995	0.5	126138
164122	1012	0.5	1547
164122	993	0.5	3M
164122	1011	0.5	
164122	1047	0.5	
164122	989	0.5	
164122	957	0.5	
164122	961	0.5	
164122	965	0.5	12x100mm
164122	987	0.5	
164122	986	0.5	
164122	988	0.5	
164122	1019	0.5	
164123	978	1.0	Pansement Steri-strip 25x125mm,25x6 languettes
164123	977	0.5	Pansement Steri-strip 25x125mm,25x6 languettes
164123	995	0.5	126138
164123	1012	0.5	1548
164123	993	0.5	3M
164123	1011	0.5	
164123	1047	0.5	
164123	989	0.5	
164123	957	0.5	
164123	961	0.5	
164123	965	0.5	25x125mm
164123	987	0.5	
164123	986	0.5	
164123	988	0.5	
164123	1019	0.5	
164124	978	1.0	Steri-Strip couleur chair 6x76mm (Bte 50 sach. 3 p)
164124	977	0.5	Steri-Strip couleur chair 6x76mm (Bte 50 sach. 3 p)
164124	995	0.5	126138
164124	1012	0.5	1551
164124	993	0.5	3M
164124	1011	0.5	
164124	1047	0.5	
164124	989	0.5	
164124	957	0.5	
164124	961	0.5	chair
164124	965	0.5	6x76mm
164124	987	0.5	
164124	986	0.5	
164124	988	0.5	
164124	1019	0.5	
164125	978	1.0	bde COBAN 26mmx4.57 m,couleur chair,Boite : 30rlx
164125	977	0.5	bde COBAN 26mmx4.57 m,couleur chair,Boite : 30rlx
164125	995	0.5	126138
164125	1012	0.5	1581
164125	993	0.5	3M
164125	1011	0.5	
164125	1047	0.5	
164125	989	0.5	
164125	957	0.5	
164125	961	0.5	chair
164125	965	0.5	2,6cm x 4,57m
164125	987	0.5	
164125	986	0.5	
164125	988	0.5	
164125	1019	0.5	
164126	978	1.0	bde COBAN 51mmx4.57 m,couleur chair,Boite : 36rlx
164126	977	0.5	bde COBAN 51mmx4.57 m,couleur chair,Boite : 36rlx
164126	995	0.5	126138
164126	1012	0.5	1582
164126	993	0.5	3M
164126	1011	0.5	
164126	1047	0.5	
164126	989	0.5	
164126	957	0.5	
164126	961	0.5	chair
164126	965	0.5	5,1cm x 4,57m
164126	987	0.5	
164126	986	0.5	
164126	988	0.5	
164126	1019	0.5	
164127	978	1.0	bde COBAN 76mmx4.57 m,couleur chair,Boite : 24rlx
164127	977	0.5	bde COBAN 76mmx4.57 m,couleur chair,Boite : 24rlx
164127	995	0.5	126138
164127	1012	0.5	1583
164127	993	0.5	3M
164127	1011	0.5	
164127	1047	0.5	
164127	989	0.5	
164127	957	0.5	
164127	961	0.5	chair
164127	965	0.5	7,6cm x 4,57m
164127	987	0.5	
164127	986	0.5	
164127	988	0.5	
164127	1019	0.5	
164128	978	1.0	Stéthoscope Littmann Classic II,pédiatrique,1 tête,rouge
164128	977	0.5	Stéthoscope Littmann Classic II,pédiatrique,1 tête,rouge
164128	995	0.5	126138
164128	1012	0.5	2113R
164128	993	0.5	3M
164128	1011	0.5	
164128	1047	0.5	
164128	989	0.5	Littmann
164128	957	0.5	
164128	961	0.5	rouge
164128	965	0.5	71cm
164128	987	0.5	
164128	986	0.5	
164128	988	0.5	
164128	1019	0.5	
164129	978	1.0	Couverture chauffante p. partie inférieur du corps,10 p.
164129	977	0.5	Couverture chauffante p. partie inférieur du corps,10 p.
164129	995	0.5	126138
164129	1012	0.5	52500
164129	993	0.5	3M
164129	1011	0.5	
164129	1047	0.5	
164129	989	0.5	
164129	957	0.5	
164129	961	0.5	
164129	965	0.5	152 x 91cm
164129	987	0.5	
164129	986	0.5	
164129	988	0.5	
164129	1019	0.5	
164130	978	1.0	Couverture chauffante pédiatrique,91x84cm,acces total (1x10)
164130	977	0.5	Couverture chauffante pédiatrique,91x84cm,acces total,
164130	995	0.5	126138
164130	1012	0.5	55501
164130	993	0.5	3M
164130	1011	0.5	
164130	1047	0.5	
164130	989	0.5	
164130	957	0.5	
164130	961	0.5	
164130	965	0.5	91x84cm
164130	987	0.5	
164130	986	0.5	
164130	988	0.5	
164130	1019	0.5	
164131	978	1.0	Couverture chauffante p. partie supérieur du corps,10 p.
164131	977	0.5	Couverture chauffante p. partie supérieur du corps,10 p.
164131	995	0.5	126138
164131	1012	0.5	62200
164131	993	0.5	3M
164131	1011	0.5	
164131	1047	0.5	
164131	989	0.5	
164131	957	0.5	
164131	961	0.5	
164131	965	0.5	198 x 61 cm
164131	987	0.5	
164131	986	0.5	
164131	988	0.5	
164131	1019	0.5	
164132	978	1.0	Sabot plâtre ouvert,bleu,S,240mm
164132	977	0.5	Sabot plâtre ouvert,bleu,S,240mm
164132	995	0.5	126138
164132	1012	0.5	83042D
164132	993	0.5	3M
164132	1011	0.5	
164132	1047	0.5	
164132	989	0.5	Sabot, Soulier
164132	957	0.5	
164132	961	0.5	bleu
164132	965	0.5	240 mm
164132	987	0.5	
164132	986	0.5	
164132	988	0.5	
164132	1019	0.5	
164133	978	1.0	Sabot plâtre ouvert,bleu,M,290mm
164133	977	0.5	Sabot plâtre ouvert,bleu,M,290mm
164133	995	0.5	126138
164133	1012	0.5	83043D
164133	993	0.5	3M
164133	1011	0.5	
164133	1047	0.5	
164133	989	0.5	Sabot, Soulier
164133	957	0.5	
164133	961	0.5	bleu
164133	965	0.5	Taille M, 290mm
164133	987	0.5	
164133	986	0.5	
164133	988	0.5	
164133	1019	0.5	
164134	978	1.0	Champ transpa. bordure 45x30cm,cart. 4 bte 10 p
164134	977	0.5	Champ transpa. bordure 45x30cm,cart. 4 bte 10 p
164134	995	0.5	126138
164134	1012	0.5	1000
164134	993	0.5	3M
164134	1011	0.5	
164134	1047	0.5	
164134	989	0.5	
164134	957	0.5	
164134	961	0.5	transparent
164134	965	0.5	45 x 30cm
164134	987	0.5	
164134	986	0.5	
164134	988	0.5	
164134	1019	0.5	
164135	978	1.0	Papier scotch témoin vapeur 1.9cmx50 m
164135	977	0.5	Papier scotch témoin vapeur 1.9cmx50 m
164135	995	0.5	126138
164135	1012	0.5	1322-1
164135	993	0.5	3M
164135	1011	0.5	
164135	1047	0.5	
164135	989	0.5	Ruban indicateur
164135	957	0.5	
164135	961	0.5	beige
164135	965	0.5	1.9 cm x 50 m
164135	987	0.5	 papier
164135	986	0.5	
164135	988	0.5	
164135	1019	0.5	
164136	978	1.0	Champ inciser iodé antimicrobien 60x35cm/34x35cm,4x10p.
164136	977	0.5	Champ inciser iodé antimicrobien 60x35cm/34x35cm,4x10p.
164136	995	0.5	126138
164136	1012	0.5	6640
164136	993	0.5	3M
164136	1011	0.5	
164136	1047	0.5	
164136	989	0.5	
164136	957	0.5	
164136	961	0.5	
164136	965	0.5	60x35cm/34x35cm
164136	987	0.5	iodé
164136	986	0.5	
164136	988	0.5	
164136	1019	0.5	
164137	978	1.0	Lames 9680 pr tondeuse 9681 Boite 50p.
164137	977	0.5	Lames 9680 pr tondeuse 9681 Boite 50p.
164137	995	0.5	126138
164137	1012	0.5	9680
164137	993	0.5	3M
164137	1011	0.5	
164137	1047	0.5	
164137	989	0.5	
164137	957	0.5	
164137	961	0.5	
164137	965	0.5	
164137	987	0.5	
164137	986	0.5	
164137	988	0.5	
164137	1019	0.5	
164138	978	1.0	Capteur p/glycémie FreeStyle Libre sensor 1x
164138	977	0.5	Capteur p/glycémie FreeStyle Libre sensor 1x
164138	995	0.5	126139
164138	1012	0.5	71538-01
164138	993	0.5	
164138	1011	0.5	
164138	1047	0.5	
164138	989	0.5	
164138	957	0.5	
164138	961	0.5	
164138	965	0.5	
164138	987	0.5	
164138	986	0.5	
164138	988	0.5	
164138	1019	0.5	
164139	978	1.0	Gaine Agilis 8.5F Medium bi-dir St JUDEpc
164139	977	0.5	Gaine Agilis 8.5F Medium bi-dir St JUDEpc
164139	995	0.5	126140
164139	1012	0.5	408310
164139	993	0.5	
164139	1011	0.5	
164139	1047	0.5	
164139	989	0.5	
164139	957	0.5	
164139	961	0.5	
164139	965	0.5	f8,5
164139	987	0.5	
164139	986	0.5	
164139	988	0.5	
164139	1019	0.5	
164140	978	1.0	"Guide p/FFR .014"" L.175cm PressureWirexST JUDEpc"
164140	977	0.5	"Guide p/FFR .014"" L.175cm PressureWirexST JUDEpc"
164140	995	0.5	126140
164140	1012	0.5	C12059
164140	993	0.5	
164140	1011	0.5	
164140	1047	0.5	
164140	989	0.5	
164140	957	0.5	
164140	961	0.5	
164140	965	0.5	LONG:  175CM
164140	987	0.5	
164140	986	0.5	
164140	988	0.5	
164140	1019	0.5	
164141	978	1.0	Cathéter OCT 135cm 2.7F DRAGONFLY OPTIS ST JUDE
164141	977	0.5	Cathéter OCT 135cm 2.7F DRAGONFLY OPTIS ST JUDE
164141	995	0.5	126140
164141	1012	0.5	C408646
164141	993	0.5	
164141	1011	0.5	
164141	1047	0.5	
164141	989	0.5	
164141	957	0.5	
164141	961	0.5	
164141	965	0.5	
164141	987	0.5	
164141	986	0.5	
164141	988	0.5	
164141	1019	0.5	
164142	978	1.0	Biberon 120ml stérile bouchon visser
164142	977	0.5	Biberon 120ml stérile bouchon visser
164142	995	0.5	126141
164142	1012	0.5	37614G
164142	993	0.5	Beldico
164142	1011	0.5	37614G
164142	1047	0.5	
164142	989	0.5	
164142	957	0.5	
164142	961	0.5	
164142	965	0.5	120ML
164142	987	0.5	
164142	986	0.5	Beldico
164142	988	0.5	
164142	1019	0.5	
164143	978	1.0	Biberon 240ml stérile bouchon visser
164143	977	0.5	Biberon 240ml stérile bouchon visser
164143	995	0.5	126141
164143	1012	0.5	37616G
164143	993	0.5	Beldico
164143	1011	0.5	37616G
164143	1047	0.5	
164143	989	0.5	
164143	957	0.5	
164143	961	0.5	
164143	965	0.5	240ml
164143	987	0.5	
164143	986	0.5	Beldico
164143	988	0.5	
164143	1019	0.5	
164144	978	1.0	Biberon 120ml stérile anneau bleu tétine 3 vitesses
164144	977	0.5	Biberon 120ml stérile anneau bleu tétine 3 vitesses
164144	995	0.5	126141
164144	1012	0.5	37634G
164144	993	0.5	Beldico
164144	1011	0.5	37634G
164144	1047	0.5	
164144	989	0.5	
164144	957	0.5	
164144	961	0.5	bleu
164144	965	0.5	120ML
164144	987	0.5	
164144	986	0.5	Beldico
164144	988	0.5	
164144	1019	0.5	
164145	978	1.0	Biberon 240ml stérile a/anneau bleu tétine 3 vitesses
164145	977	0.5	Biberon 240ml stérile a/anneau bleu tétine 3 vitesses
164145	995	0.5	126141
164145	1012	0.5	37636G
164145	993	0.5	Beldico
164145	1011	0.5	37636G
164145	1047	0.5	
164145	989	0.5	
164145	957	0.5	
164145	961	0.5	bleu
164145	965	0.5	240ml
164145	987	0.5	
164145	986	0.5	Beldico
164145	988	0.5	
164145	1019	0.5	
164146	978	1.0	Heine Spéculum AllSpec uu p/otoscope Beta 200 2.5mm enfans 1x1000
164146	977	0.5	Spéculum AllSpec uu p/otoscope Beta 200,2.5mm,enf:1x1000
164146	995	0.5	126141
164146	1012	0.5	B-000.11.128/500
164146	993	0.5	Heine
164146	1011	0.5	B-000.11.128/1000
164146	1047	0.5	
164146	989	0.5	
164146	957	0.5	https://www.heine.com/fr/specialisations/accessoires-et-piecesdetachees/speculums/detail-du-produit/30911-heine-speculums-a-usage-unique-allspec/
164146	961	0.5	
164146	965	0.5	
164146	987	0.5	
164146	986	0.5	Heine
164146	988	0.5	
164146	1019	0.5	
164147	978	1.0	Attelle AirSport small droite AIRCAST (pce)
164147	977	0.5	Attelle AirSport small droite AIRCAST (pce)
164147	995	0.5	126142
164147	1012	0.5	10.01.036
164147	993	0.5	
164147	1011	0.5	
164147	1047	0.5	
164147	989	0.5	
164147	957	0.5	
164147	961	0.5	
164147	965	0.5	TAILLE  S
164147	987	0.5	
164147	986	0.5	
164147	988	0.5	
164147	1019	0.5	
164148	978	1.0	Attelle AirSport médium gauche AIRCAST (pce)
164148	977	0.5	Attelle AirSport médium gauche AIRCAST (pce)
164148	995	0.5	126142
164148	1012	0.5	10.01.037
164148	993	0.5	
164148	1011	0.5	
164148	1047	0.5	
164148	989	0.5	
164148	957	0.5	
164148	961	0.5	
164148	965	0.5	TAILLE  M
164148	987	0.5	
164148	986	0.5	
164148	988	0.5	
164148	1019	0.5	
164149	978	1.0	Attelle AirSport large gauche AIRCAST (pce)
164149	977	0.5	Attelle AirSport large gauche AIRCAST (pce)
164149	995	0.5	126142
164149	1012	0.5	10.01.039
164149	993	0.5	
164149	1011	0.5	
164149	1047	0.5	
164149	989	0.5	
164149	957	0.5	gauche
164149	961	0.5	
164149	965	0.5	TAILLE  L
164149	987	0.5	
164149	986	0.5	
164149	988	0.5	
164149	1019	0.5	
164150	978	1.0	Attelle AirSport large droite AIRCAST (pce)
164150	977	0.5	Attelle AirSport large droite AIRCAST (pce)
164150	995	0.5	126142
164150	1012	0.5	10.01.040
164150	993	0.5	
164150	1011	0.5	
164150	1047	0.5	
164150	989	0.5	
164150	957	0.5	
164150	961	0.5	
164150	965	0.5	TAILLE  L
164150	987	0.5	
164150	986	0.5	
164150	988	0.5	
164150	1019	0.5	
164151	978	1.0	CO2 ABSORBEURS u.u. (6XCARTOUCHES 800GR)
164151	977	0.5	CO2 ABSORBEURS u.u. (6XCARTOUCHES 800GR)
164151	995	0.5	126143
164151	1012	0.5	8003138
164151	993	0.5	
164151	1011	0.5	
164151	1047	0.5	
164151	989	0.5	
164151	957	0.5	
164151	961	0.5	
164151	965	0.5	Contenu 0,8 kg
164151	987	0.5	
164151	986	0.5	
164151	988	0.5	
164151	1019	0.5	
164152	978	1.0	Nébuliseur Respigard 2
164152	977	0.5	Respigard.2
164152	995	0.5	126143
164152	1012	0.5	VS 124030EU
164152	993	0.5	
164152	1011	0.5	
164152	1047	0.5	
164152	989	0.5	aérosol
164152	957	0.5	
164152	961	0.5	
164152	965	0.5	
164152	987	0.5	
164152	986	0.5	
164152	988	0.5	
164152	1019	0.5	
164153	978	1.0	Hand fix 17 4x17cm u.u. NOVO
164153	977	0.5	Hand fix 17 4x17cm u.u. NOVO
164153	995	0.5	126144
164153	1012	0.5	60-08
164153	993	0.5	
164153	1011	0.5	
164153	1047	0.5	
164153	989	0.5	
164153	957	0.5	
164153	961	0.5	
164153	965	0.5	4x17cm
164153	987	0.5	
164153	986	0.5	
164153	988	0.5	
164153	1019	0.5	
164154	978	1.0	Attelle SPLINT-FIX bras adulte 9X22cm (pce) NOVO
164154	977	0.5	Attelle SPLINT-FIX bras adulte 9X22cm (pce) NOVO
164154	995	0.5	126144
164154	1012	0.5	60-11
164154	993	0.5	
164154	1011	0.5	
164154	1047	0.5	
164154	989	0.5	
164154	957	0.5	
164154	961	0.5	
164154	965	0.5	22CM
164154	987	0.5	
164154	986	0.5	
164154	988	0.5	
164154	1019	0.5	
164155	978	1.0	Attelle SPLINT-FIX bras enfant 3-4x9cm (pce) NOVO
164155	977	0.5	Attelle SPLINT-FIX bras enfant 3-4x9cm (pce) NOVO
164155	995	0.5	126144
164155	1012	0.5	60-21
164155	993	0.5	
164155	1011	0.5	
164155	1047	0.5	
164155	989	0.5	
164155	957	0.5	
164155	961	0.5	
164155	965	0.5	3-4x9cm
164155	987	0.5	
164155	986	0.5	
164155	988	0.5	
164155	1019	0.5	
164156	978	1.0	Attelle SPLINT-FIX bras enfant 4x13cm (pce) NOVO
164156	977	0.5	Attelle SPLINT-FIX bras enfant 4x13cm (pce) NOVO
164156	995	0.5	126144
164156	1012	0.5	60-22
164156	993	0.5	
164156	1011	0.5	
164156	1047	0.5	
164156	989	0.5	
164156	957	0.5	
164156	961	0.5	
164156	965	0.5	4x13cm
164156	987	0.5	
164156	986	0.5	
164156	988	0.5	
164156	1019	0.5	
164157	978	1.0	Attelle SPLINT-FIX bras enfant 5x16cm (pce) NOVO
164157	977	0.5	Attelle SPLINT-FIX bras enfant 5x16cm (pce) NOVO
164157	995	0.5	126144
164157	1012	0.5	60-23
164157	993	0.5	
164157	1011	0.5	
164157	1047	0.5	
164157	989	0.5	
164157	957	0.5	
164157	961	0.5	
164157	965	0.5	
164157	987	0.5	
164157	986	0.5	
164157	988	0.5	
164157	1019	0.5	
164158	978	1.0	Hand fix 25 7x25cm u.u. NOVO
164158	977	0.5	Hand fix 25 7x25cm u.u. NOVO
164158	995	0.5	126144
164158	1012	0.5	60-63
164158	993	0.5	
164158	1011	0.5	
164158	1047	0.5	
164158	989	0.5	
164158	957	0.5	
164158	961	0.5	
164158	965	0.5	7x25 cm
164158	987	0.5	
164158	986	0.5	
164158	988	0.5	
164158	1019	0.5	
164159	978	1.0	Tubulure l'hystéroscopie,stérile,2 broches
164159	977	0.5	Tubulure l'hystéroscopie,stérile,2 broches
164159	995	0.5	126145
164159	1012	0.5	MT 031117-01
164159	993	0.5	
164159	1011	0.5	
164159	1047	0.5	
164159	989	0.5	MTP Anklin
164159	957	0.5	
164159	961	0.5	
164159	965	0.5	
164159	987	0.5	
164159	986	0.5	
164159	988	0.5	
164159	1019	0.5	
164160	978	1.0	Aspiration/Irrigation 5mm 33cm uu EPIX (1X12)
164160	977	0.5	Aspiration/Irrigation 5mm 33cm uu EPIX (1X12)
164160	995	0.5	126146
164160	1012	0.5	C6001
164160	993	0.5	
164160	1011	0.5	
164160	1047	0.5	
164160	989	0.5	
164160	957	0.5	
164160	961	0.5	
164160	965	0.5	5mm 33cm
164160	987	0.5	
164160	986	0.5	
164160	988	0.5	
164160	1019	0.5	
164161	978	1.0	Alexis O Ecarteur/protecteur de paroi, moyen, incision
164161	977	0.5	Écarteur Alexis O moyen
164161	995	0.5	126146
164161	1012	0.5	C8402
164161	993	0.5	
164161	1011	0.5	
164161	1047	0.5	
164161	989	0.5	
164161	957	0.5	
164161	961	0.5	
164161	965	0.5	moyen 5-9cm
164161	987	0.5	
164161	986	0.5	
164161	988	0.5	
164161	1019	0.5	
164162	978	1.0	Alexis O Ecarteur/protecteur de paroi, petit, incision
164162	977	0.5	Écarteur Alexis O petit
164162	995	0.5	126146
164162	1012	0.5	C8401
164162	993	0.5	
164162	1011	0.5	
164162	1047	0.5	
164162	989	0.5	
164162	957	0.5	
164162	961	0.5	
164162	965	0.5	petit
164162	987	0.5	
164162	986	0.5	
164162	988	0.5	
164162	1019	0.5	
164163	978	1.0	Ecarteur XXL p/incisions 17 25cm ALEXIS APPLIED 1x5
164163	977	0.5	Ecarteur XXL p/incisions 17 25cm ALEXIS APPLIED 1x5
164163	995	0.5	126146
164163	1012	0.5	C8405
164163	993	0.5	
164163	1011	0.5	
164163	1047	0.5	
164163	989	0.5	
164163	957	0.5	
164163	961	0.5	
164163	965	0.5	17-25CM
164163	987	0.5	
164163	986	0.5	
164163	988	0.5	
164163	1019	0.5	
164164	978	1.0	Ecarteur paroi Small 2.5-6cm a/trocart 12mm ALEXISpc
164164	977	0.5	Ecarteur paroi Small 2.5-6cm a/trocart 12mm ALEXISpc
164164	995	0.5	126146
164164	1012	0.5	C8701
164164	993	0.5	
164164	1011	0.5	
164164	1047	0.5	
164164	989	0.5	
164164	957	0.5	
164164	961	0.5	
164164	965	0.5	TAILLE  S
164164	987	0.5	
164164	986	0.5	
164164	988	0.5	
164164	1019	0.5	
164165	978	1.0	Ecarteur paroi Medium 5-9cm a/trocart 12mm ALEXISpc
164165	977	0.5	Ecarteur paroi Medium 5-9cm a/trocart 12mm ALEXISpc
164165	995	0.5	126146
164165	1012	0.5	C8702
164165	993	0.5	
164165	1011	0.5	
164165	1047	0.5	
164165	989	0.5	
164165	957	0.5	
164165	961	0.5	
164165	965	0.5	TAILLE  M
164165	987	0.5	
164165	986	0.5	
164165	988	0.5	
164165	1019	0.5	
164166	978	1.0	GELPORT Hand Access Platform C8XX2 APPLIEDpc
164166	977	0.5	GELPORT Hand Access Platform C8XX2 APPLIEDpc
164166	995	0.5	126146
164166	1012	0.5	C8XX2
164166	993	0.5	
164166	1011	0.5	
164166	1047	0.5	
164166	989	0.5	
164166	957	0.5	
164166	961	0.5	
164166	965	0.5	medium 5-9cm
164166	987	0.5	
164166	986	0.5	
164166	988	0.5	
164166	1019	0.5	
164167	978	1.0	Chemise p/trocart Fios ø 5mmx75mm APPLIEDpc
164167	977	0.5	Chemise p/trocart Fios ø 5mmx75mm APPLIEDpc
164167	995	0.5	126146
164167	1012	0.5	CFF05
164167	993	0.5	
164167	1011	0.5	
164167	1047	0.5	
164167	989	0.5	
164167	957	0.5	
164167	961	0.5	
164167	965	0.5	5 mm, 7.5 cm
164167	987	0.5	
164167	986	0.5	
164167	988	0.5	
164167	1019	0.5	
164168	978	1.0	Bâtonnet PS 145x4mm,mousse étoile verte 1pc/peel pack-stérile 200 peel packs/carton
164168	977	0.5	Bâtonnet PS 145x4mm, mousse étoile verte
164168	995	0.5	126147
164168	1012	0.5	1251152
164168	993	0.5	Applimed SA
164168	1011	0.5	1251152
164168	1047	0.5	
164168	989	0.5	
164168	957	0.5	
164168	961	0.5	vert
164168	965	0.5	
164168	987	0.5	polystyrène (PS)
164168	986	0.5	
164168	988	0.5	
164168	1019	0.5	
164169	978	1.0	Flacon 50ml bouchon noir 1pc/peel pack,double emb stérile 36pc/carton
164169	977	0.5	Flacon sterile double emb, 50ml bouchon noir, 1pc/peelpack
164169	995	0.5	126147
164169	1012	0.5	4909943
164169	993	0.5	Applimed SA
164169	1011	0.5	4909943
164169	1047	0.5	
164169	989	0.5	
164169	957	0.5	
164169	961	0.5	noir
164169	965	0.5	
164169	987	0.5	
164169	986	0.5	
164169	988	0.5	
164169	1019	0.5	
164170	978	1.0	Aiguille boutonnée métal u.u.,100mm fine,1pc/peel pack-100 peel pack/boîte
164170	977	0.5	Aiguille boutonné métal u.u.,100mm fine,1pc/peelpack
164170	995	0.5	126147
164170	1012	0.5	8001727
164170	993	0.5	Applimed SA
164170	1011	0.5	8001727
164170	1047	0.5	
164170	989	0.5	
164170	957	0.5	
164170	961	0.5	
164170	965	0.5	
164170	987	0.5	métal
164170	986	0.5	
164170	988	0.5	
164170	1019	0.5	
164171	978	1.0	Masque soin enfant 50 peel pack/boîte-40 boîtes/carton
164171	977	0.5	Masque soin enfant 50 peel pack/boîte-40 boîtes/carton
164171	995	0.5	126147
164171	1012	0.5	9501001
164171	993	0.5	Applimed SA
164171	1011	0.5	9501001
164171	1047	0.5	
164171	989	0.5	
164171	957	0.5	
164171	961	0.5	blanc
164171	965	0.5	
164171	987	0.5	
164171	986	0.5	
164171	988	0.5	
164171	1019	0.5	
164172	978	1.0	Blouse protection verte-XL-5pc/sachet 10 sachets/carton-50pc/carton
164172	977	0.5	Blouse protection verte-XL, 5pc/sachet - 50pc/carton
164172	995	0.5	126111
164172	1012	0.5	CRIE4001G
164172	993	0.5	Applimed SA
164172	1011	0.5	9501007
164172	1047	0.5	
164172	989	0.5	
164172	957	0.5	
164172	961	0.5	vert
164172	965	0.5	XL
164172	987	0.5	
164172	986	0.5	
164172	988	0.5	
164172	1019	0.5	
164173	978	1.0	Alèse Dri-Flo polym.absorbant 58x86cm 6x12
164173	977	0.5	Alèse Dri-Flo polym.absorbant 58x86cm 6x12
164173	995	0.5	126148
164173	1012	0.5	7046
164173	993	0.5	ArjoHuntley
164173	1011	0.5	
164173	1047	0.5	
164173	989	0.5	
164173	957	0.5	
164173	961	0.5	
164173	965	0.5	58x86cm
164173	987	0.5	
164173	986	0.5	
164173	988	0.5	
164173	1019	0.5	
164174	978	1.0	MAM Original lolette silicone 6-16 emballé désinfecté
164174	977	0.5	MAM Original lolette silicone 6-16 emballé désinfecté
164174	995	0.5	126149
164174	1012	0.5	319900
164174	993	0.5	
164174	1011	0.5	
164174	1047	0.5	
164174	989	0.5	
164174	957	0.5	
164174	961	0.5	
164174	965	0.5	
