family_id	product_id	image_id	image_path
1	27	55	./chuv/04250488608052_PIECE_01.jpg
1	28	56	./chuv/04546540144218_PIECE_01.jpg
1	28	57	./chuv/04710969713465_PIECE_01.jpg
1	29	58	./chuv/04710969718644_PIECE_01.jpg
1	29	59	./chuv/05060097931255_BOITE_01.jpg
1	30	60	./chuv/05060097931262_BOITE_01.jpg
1	30	61	./chuv/05060097931279_BOITE_01.jpg
1	31	62	./chuv/05060097931286_BOITE_01.jpg
1	31	63	./chuv/05060097931293_BOITE_01.jpg
1	32	64	./chuv/05060097931309_BOITE_01.jpg
1	32	65	./chuv/05060097931996_BOITE_01.jpg
1	33	66	./chuv/05060097932009_BOITE_01.jpg
1	33	67	./chuv/05060097932016_BOITE_01.jpg
1	34	68	./chuv/05060097932023_BOITE_01.jpg
1	34	69	./chuv/05060097932481_BOITE_01.jpg
1	35	70	./chuv/05605622212562_PIECE_01.jpg
1	35	71	./chuv/05605622212593_PIECE_01.jpg
1	36	72	./chuv/05605622220000_ROULEA_01.jpg
1	36	73	./chuv/05605622232355_SET_01.jpg
1	37	74	./chuv/05605622241333_PIECE_01.jpg
1	37	75	./chuv/05705243318374_PIECE_01.jpg
1	38	76	./chuv/07310791080062_BOITE_01.jpg
1	38	77	./chuv/07310791121277_BOITE_01.jpg
1	39	78	./chuv/07310791170060_BOITE_01.jpg
1	39	79	./chuv/07323190030163_PIECE_01.jpg
1	40	80	./chuv/07323190042807_PIECE_01.jpg
1	40	81	./chuv/07323190073115_BOITE_01.jpg
1	41	82	./chuv/07323190073146_BOITE_01.jpg
1	41	83	./chuv/07323190073177_BOITE_01.jpg
1	42	84	./chuv/07323190073207_BOITE_01.jpg
1	42	85	./chuv/07323190073238_BOITE_01.jpg
1	43	86	./chuv/07323190073269_BOITE_01.jpg
1	43	87	./chuv/07323190084067_BOITE_01.jpg
1	44	88	./chuv/07323190084098_BOITE_01.jpg
1	44	89	./chuv/07323190084128_BOITE_01.jpg
1	45	90	./chuv/07323190084159_BOITE_01.jpg
1	45	91	./chuv/07323190084227_BOITE_01.jpg
1	46	92	./chuv/07323190084258_BOITE_01.jpg
1	46	93	./chuv/07323190173723_PIECE_01.jpg
1	47	94	./chuv/07323190177424_PIECE_01.jpg
1	47	95	./chuv/07323190177431_PIECE_01.jpg
1	48	96	./chuv/07323190233571_BOITE_01.jpg
1	48	97	./chuv/07332430975911_PIECE_01.jpg
1	49	98	./chuv/07332430982032_PIECE_01.jpg
1	49	99	./chuv/07332551136802_PIECE_01.jpg
1	50	100	./chuv/07332551427832_PIECE_01.jpg
1	50	101	./chuv/07332551865801_PIECE_01.jpg
1	51	102	./chuv/07630035501017_PIECE_01.jpg
1	51	103	./chuv/07630035502205_PIECE_01.jpg
1	52	104	./chuv/07630035502403_PIECE_01.jpg
1	52	105	./chuv/07630035504834_PIECE_01.jpg
1	53	106	./chuv/07630035506623_PIECE_01.jpg
1	53	107	./chuv/07630035506708_PIECE_01.jpg
1	54	108	./chuv/07630035511764_PIECE_01.jpg
1	54	109	./chuv/07630035513010_PIECE_01.jpg
1	55	110	./chuv/07630035517018_ROULEA_01.jpg
1	55	111	./chuv/07630035517667_ROULEA_01.jpg
1	56	112	./chuv/07630035521299_PIECE_01.jpg
1	56	113	./chuv/07630035522180_ROULEA_01.jpg
1	57	114	./chuv/07630035526560_SET_01.jpg
1	57	115	./chuv/07630035529080_PIECE_01.jpg
1	58	116	./chuv/07630035531915_ROULEA_01.jpg
1	58	117	./chuv/07630035532035_ROULEA_01.jpg
1	59	118	./chuv/07630035532073_ROULEA_01.jpg
1	59	119	./chuv/07630035532097_ROULEA_01.jpg
1	60	120	./chuv/07630035538679_PIECE_01.jpg
1	60	121	./chuv/07640103625200_PIECE_01.jpg
1	61	122	./chuv/07640160162588_PIECE_01.jpg
1	61	123	./chuv/07640160162595_PIECE_01.jpg
1	62	124	./chuv/07640160162601_PIECE_01.jpg
1	62	125	./chuv/07640160163394_PIECE_01.jpg
1	63	126	./chuv/07640160163400_PIECE_01.jpg
1	63	127	./chuv/07640165160312_BOITE_01.jpg
1	64	128	./chuv/07640165160329_BOITE_01.jpg
1	64	129	./chuv/07640165160336_BOITE_01.jpg
1	65	130	./chuv/07640178430228_PIECE_01.jpg
1	65	131	./chuv/07640178431515_SET_01.jpg
1	66	132	./chuv/07640178432178_PIECE_01.jpg
1	66	133	./chuv/07640178433007_PIECE_01.jpg
1	67	134	./chuv/07640178433045_SET_01.jpg
1	67	135	./chuv/07640178433069_PIECE_01.jpg
1	68	136	./chuv/07640178433731_SET_01.jpg
1	68	137	./chuv/07640178434295_SET_01.jpg
1	69	138	./chuv/07640178436008_PIECE_01.jpg
1	69	139	./chuv/07640178436077_PIECE_01.jpg
1	70	140	./chuv/08034139290140_PIECE_01.jpg
1	70	141	./chuv/08714729755241_PIECE_01.jpg
1	71	142	./chuv/10076490462618_BOITE_01.jpg
1	71	143	./chuv/10076490462625_BOITE_01.jpg
1	72	144	./chuv/10680651901122_PIECE_01.jpg
1	72	145	./chuv/10680651901139_PIECE_01.jpg
1	73	146	./chuv/10680651901436_PIECE_01.jpg
1	73	147	./chuv/10705031003552_PIECE_01.jpg
1	74	148	./chuv/10705036013136_PIECE_01.jpg
1	74	149	./chuv/10705036013211_PIECE_01.jpg
1	75	150	./chuv/10884521104372_PIECE_01.jpg
1	75	151	./chuv/10884521196681_PIECE_01.jpg
1	76	152	./chuv/10884521214484_PIECE_01.jpg
1	76	153	./chuv/10884521214491_PIECE_01.jpg
1	77	154	./chuv/10884521214507_PIECE_01.jpg
1	77	155	./chuv/10884521517615_PIECE_01.jpg
1	78	156	./chuv/10884521517677_PIECE_01.jpg
1	78	157	./chuv/10884521521742_PIECE_01.jpg
1	79	158	./chuv/10884521713178_PIECE_01.jpg
1	79	159	./chuv/10884521713291_PIECE_01.jpg
1	80	160	./chuv/10884522006675_PIECE_01.jpg
1	80	161	./chuv/10884523000955_PIECE_01.jpg
1	81	162	./chuv/10884523003154_PIECE_01.jpg
1	81	163	./chuv/10884523003536_PIECE_01.jpg
1	82	164	./chuv/10884523003543_PIECE_01.jpg
1	82	165	./chuv/10884524000602_PIECE_01.jpg
1	83	166	./chuv/10884524000961_PIECE_01.jpg
1	83	167	./chuv/10884524001050_PIECE_01.jpg
1	84	168	./chuv/10884524001425_PIECE_01.jpg
1	84	169	./chuv/10885380062797_PIECE_01.jpg
1	85	170	./chuv/14026704198143_PIECE_01.jpg
1	85	171	./chuv/14026704198150_PIECE_01.jpg
1	86	172	./chuv/17613416035001_PAQUET_01.jpg
1	86	173	./chuv/17613416040296_PAQUET_01.jpg
1	87	174	./chuv/17613416040647_PAQUET_01.jpg
1	87	175	./chuv/17613416040913_PAQUET_01.jpg
1	88	176	./chuv/17613416041637_PAQUET_01.jpg
1	88	177	./chuv/20680651482475_BOITE_01.jpg
1	89	178	./chuv/20884389151263_PAQUET_01.jpg
1	89	179	./chuv/20884389151270_PAQUET_01.jpg
1	90	180	./chuv/20884522029022_PIECE_01.jpg
1	90	181	./chuv/20884523002413_BOITE_01.jpg
1	91	182	./chuv/20884523003564_BOITE_01.jpg
1	91	183	./chuv/30382903006008_BOITE_01.jpg
1	92	184	./chuv/30382903007005_BOITE_01.jpg
1	92	185	./chuv/30382903009009_BOITE_01.jpg
1	93	186	./chuv/30705031049554_BOITE_01.jpg
1	93	187	./chuv/30705031056989_BOITE_01.jpg
1	94	188	./chuv/30705031074679_BOITE_01.jpg
1	94	189	./chuv/30705031085774_BOITE_01.jpg
1	95	190	./chuv/30705031089796_BOITE_01.jpg
1	95	191	./chuv/30705031090006_BOITE_01.jpg
1	96	192	./chuv/30705031090013_BOITE_01.jpg
1	96	193	./chuv/30705031090358_BOITE_01.jpg
1	97	194	./chuv/30705031091232_BOITE_01.jpg
1	97	195	./chuv/30705031091300_BOITE_01.jpg
1	98	196	./chuv/30705031091386_BOITE_01.jpg
1	98	197	./chuv/30705031091461_BOITE_01.jpg
1	99	198	./chuv/30705031091690_BOITE_01.jpg
1	99	199	./chuv/30705031095186_BOITE_01.jpg
1	100	200	./chuv/30705031095629_BOITE_01.jpg
1	100	201	./chuv/30705031097616_BOITE_01.jpg
1	101	202	./chuv/30705031105748_BOITE_01.jpg
1	101	203	./chuv/30705031105762_BOITE_01.jpg
1	102	204	./chuv/30705031106707_BOITE_01.jpg
1	102	205	./chuv/30705031106851_BOITE_01.jpg
1	103	206	./chuv/30705031106875_BOITE_01.jpg
1	103	207	./chuv/30705031106882_BOITE_01.jpg
1	104	208	./chuv/30705031107155_BOITE_01.jpg
1	104	209	./chuv/30705031107261_BOITE_01.jpg
1	105	210	./chuv/30705031107896_BOITE_01.jpg
1	105	211	./chuv/30705031109357_BOITE_01.jpg
1	106	212	./chuv/30705031109722_BOITE_01.jpg
1	106	213	./chuv/30705031119974_BOITE_01.jpg
1	107	214	./chuv/30705031120710_BOITE_01.jpg
1	107	215	./chuv/30705031149025_BOITE_01.jpg
1	108	216	./chuv/30705031149353_BOITE_01.jpg
1	108	217	./chuv/30705031149360_BOITE_01.jpg
1	109	218	./chuv/30707387007356_BOITE_01.jpg
1	109	219	./chuv/30707387019854_BOITE_01.jpg
1	110	220	./chuv/30707387023646_BOITE_01.jpg
1	110	221	./chuv/30707387023677_BOITE_01.jpg
1	111	222	./chuv/30707387030477_BOITE_01.jpg
1	111	223	./chuv/30707387065950_BOITE_01.jpg
1	112	224	./chuv/30707387065967_BOITE_01.jpg
1	112	225	./chuv/30707387065974_BOITE_01.jpg
1	113	226	./chuv/30707387065981_BOITE_01.jpg
1	113	227	./chuv/30707387435845_BOITE_01.jpg
1	114	228	./chuv/30707387435890_BOITE_01.jpg
1	114	229	./chuv/30707837435869_BOITE_01.jpg
1	115	230	./chuv/30749756336162_PAQUET_01.jpg
1	115	231	./chuv/3700458753004_PIECE_01.jpg
1	116	232	./chuv/4250273715606_PIECE_01.jpg
1	116	233	./chuv/50707387765854_CARTON_01.jpg
1	117	234	./chuv/8429659036079_SET_01.jpg
1	117	235	./chuv/974983.jpg
1	118	236	./chuv/AMG125.JPG
1	118	237	./chuv/CHUV_124072_01.jpg
1	119	238	./chuv/CHUV_124540_01.jpg
1	119	239	./chuv/CHUV_125600_01.jpg
1	120	240	./chuv/CHUV_125611_01.jpg
1	120	241	./chuv/CHUV_125623_01.jpg
1	121	242	./chuv/CHUV_125635_01.jpg
1	121	243	./chuv/CHUV_126585_01.jpg
1	122	244	./chuv/CHUV_133619_01.jpg
1	122	245	./chuv/CHUV_134004_01.jpg
1	123	246	./chuv/CHUV_135320_01.jpg
1	123	247	./chuv/CHUV_135732_01.jpg
1	124	248	./chuv/CHUV_136293_01.jpg
1	124	249	./chuv/CHUV_136347_01.jpg
1	125	250	./chuv/CHUV_136359_01.jpg
1	125	251	./chuv/CHUV_136384_01.jpg
1	126	252	./chuv/CHUV_136669_01.jpg
1	126	253	./chuv/CHUV_138009_01.jpg
1	127	254	./chuv/CHUV_138010_01.jpg
1	127	255	./chuv/CHUV_138502_01.jpg
1	128	256	./chuv/CHUV_147023_01.jpg
1	128	257	./chuv/CHUV_239093_01.jpg
1	129	258	./chuv/CHUV_239094_01.jpg
1	129	259	./chuv/CHUV_700125_01.jpg
1	130	260	./chuv/CHUV_700198_01.jpg
1	130	261	./chuv/CHUV_725458_01.jpg
1	131	262	./chuv/CHUV_725913_01.jpg
1	131	263	./chuv/CHUV_734013_01.jpg
1	132	264	./chuv/CHUV_739708_01.jpg
1	132	265	./chuv/CHUV_890653_01.jpg
1	133	266	./chuv/CHUV_892494_01.jpg
1	133	267	./chuv/CHUV_893094_01.jpg
1	134	268	./chuv/CHUV_895579_01.jpg
1	134	269	./chuv/CHUV_895583_01.jpg
1	135	270	./chuv/CHUV_895584_01.jpg
1	135	271	./chuv/CHUV_908583_01.jpg
1	136	272	./chuv/CHUV_908586_01.jpg
1	136	273	./chuv/CHUV_920607_01.jpg
1	137	274	./chuv/CHUV_922656_01.jpg
1	137	275	./chuv/CHUV_923969_01.jpg
1	138	276	./chuv/CHUV_923970_01.jpg
1	138	277	./chuv/CHUV_933464_01.jpg
1	139	278	./chuv/CHUV_935562_01.jpg
1	139	279	./chuv/CHUV_936491_01.jpg
1	140	280	./chuv/CHUV_936499_01.jpg
1	140	281	./chuv/CHUV_936504_01.jpg
1	141	282	./chuv/CHUV_936527_01.jpg
1	141	283	./chuv/CHUV_936528_01.jpg
1	142	284	./chuv/CHUV_936534_01.jpg
1	142	285	./chuv/CHUV_936537_01.jpg
1	143	286	./chuv/CHUV_936539_01.jpg
1	143	287	./chuv/CHUV_936542_01.jpg
1	144	288	./chuv/CHUV_936576_01.jpg
1	144	289	./chuv/CHUV_936931_01.jpg
1	145	290	./chuv/CHUV_939060_01.jpg
1	145	291	./chuv/CHUV_939062_01.jpg
1	146	292	./chuv/CHUV_939313_01.jpg
1	146	293	./chuv/CHUV_941211_01.jpg
1	147	294	./chuv/CHUV_942955_01.jpg
1	147	295	./chuv/CHUV_944162_01.jpg
1	148	296	./chuv/CHUV_945819_01.jpg
1	148	297	./chuv/CHUV_946643_01.jpg
1	149	298	./chuv/CHUV_952100_01.jpg
1	149	299	./chuv/CHUV_952868_01.jpg
1	150	300	./chuv/CHUV_953482_01.jpg
1	150	301	./chuv/CHUV_955695_01.jpg
1	151	302	./chuv/CHUV_958630_01.jpg
1	151	303	./chuv/CHUV_967444_01.jpg
1	152	304	./chuv/CHUV_969214_01.jpg
1	152	305	./chuv/CHUV_973076_01.jpg
1	153	306	./chuv/CHUV_974206_01.jpg
